Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
0.65601,0.0,0.12197,0.0,0.0,0.060371,5.3e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,7.000000000000001e-06
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.000391
0.65601,0.0,0.12197,0.0,0.0,0.060371,5.6999999999999996e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.000893
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.008974
0.65601,0.0,0.12197,0.0,0.0,0.060371,3.9e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,6.500000000000001e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0004
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0049
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0007
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0006
0.65601,0.0,0.12197,0.0,0.0,0.060371,5.1e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.009762999999999999
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.002
0.65601,0.0,0.12197,0.0,0.0,0.060371,9.1e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,2.8999999999999997e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.004
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0042
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0004
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0094
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.000604
0.65601,0.0,0.12197,0.0,0.0,0.060371,7.2e-05
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0094
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.000404
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0008789999999999999
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.0073
0.65601,0.0,0.12197,0.0,0.0,0.060371,0.000226
